"","V1","V2","V3"
"11904",5445,24181,5275
"11905",8500,7334,8801
"11906",24173,21983,24171
"11907",5274,24185,24184
"11908",24187,5274,5272
"11909",5116,24185,24188
"11910",5444,24190,24187
"11911",5273,24193,24192
"11912",5117,24183,24196
"11913",24198,5275,5272
"11914",5110,24177,24228
"11915",5276,24198,24200
"11916",5275,24181,24186
"11917",24258,24203,21992
"11918",5440,24204,5442
"11919",25679,25676,5178
"11920",5439,5606,24179
"11921",5270,14168,24209
"11922",5271,24211,24210
"11923",5269,24214,24213
"11924",5112,24216,24212
"11925",5271,24215,24211
"11926",4760,24220,24219
"11927",4588,24222,23851
"11928",4578,23852,4579
"11929",4588,24224,24222
"11930",5112,24227,24226
"11931",4762,24230,4772
"11932",5269,24213,24231
"11933",4577,24233,24218
"11934",4763,24234,4760
"11935",4760,24234,24220
"11936",4579,24236,4578
"11937",21992,24202,24238
"11938",5108,24240,24245
"11939",7402,9858,8513
"11940",5266,5267,24241
"11941",8946,29028,28389
"11942",4756,24246,21043
"11943",4926,21042,21050
"11944",24248,24246,4756
"11945",5108,24249,24240
"11946",4930,24251,24250
"11947",22740,5056,29028
"11948",21033,4928,5104
"11949",4753,21035,4573
"11950",4755,4754,21030
"11951",16347,1751,1749
"11952",5597,24256,23947
"11953",17921,18171,29025
"11954",24210,5441,5442
"11955",29499,17437,926
"11956",5911,14135,14104
"11957",5755,14108,5912
"11958",5910,14156,5912
"11959",14106,5898,14108
"11960",5429,5598,23949
"11961",5750,24260,24261
"11962",5743,24263,14106
"11963",5598,24255,24264
"11964",549,8072,8077
"11965",5914,24266,5918
"11966",19022,19007,11910
"11967",5917,21977,5919
"11968",5760,24268,5761
"11969",5610,21995,22003
"11970",21250,3322,3324
"11971",5442,21999,24169
"11972",24270,24269,21996
"11973",5611,5443,24270
"11974",5441,24208,22000
"11975",15145,4891,15143
"11976",5919,5761,24267
"11977",24272,5914,24268
"11978",19022,11910,28156
"11979",5756,24272,22001
"11980",5915,21994,21998
"11981",24277,24276,24275
"11982",24277,24370,5909
"11983",11867,3434,19063
"11984",4600,23995,24281
"11985",16771,19175,27954
"11986",1430,9813,14857
"11987",4599,12614,24000
"11988",14726,12589,14727
"11989",6051,24284,23210
"11990",6051,29092,23208
"11991",5895,24285,5888
"11992",5895,13959,24285
"11993",23247,29100,23246
"11994",8568,7182,26588
"11995",29027,22686,28390
"11996",29066,14878,23055
"11997",6059,24289,23989
"11998",6059,24070,23987
"11999",14877,21460,29194
"12000",6081,14035,14050
"12001",6230,21793,14040
"12002",6081,24292,24291
"12003",6364,24293,14032
"12004",8573,26562,7331
"12005",6088,24026,21947
"12006",5463,24297,24296
"12007",13462,29027,28390
"12008",24300,14059,5928
"12009",14034,24166,5928
"12010",14032,24293,14052
"12011",7269,26600,8573
"12012",6230,24303,21791
"12013",6081,24291,14034
"12014",6232,24294,14039
"12015",24016,5627,5464
"12016",24296,24015,5462
"12017",23767,8535,7103
"12018",6230,24304,24303
"12019",21940,8919,21941
"12020",5613,24306,24302
"12021",5924,24308,24307
"12022",24309,5925,5924
"12023",24298,24019,5925
"12024",5768,24017,5626
"12025",5765,24305,24295
"12026",13460,28389,29027
"12027",10611,12794,24199
"12028",5461,24147,24152
"12029",5924,24307,24312
"12030",29026,22730,22718
"12031",5925,5765,24308
"12032",5119,24314,24313
"12033",22730,22716,22718
"12034",2225,8801,25451
"12035",24316,24124,5120
"12036",24150,24139,5138
"12037",4965,15898,24140
"12038",5449,14060,24301
"12039",21982,6078,5922
"12040",24170,6074,5916
"12041",6224,6078,6074
"12042",5926,14058,21797
"12043",14060,5449,5447
"12044",5616,24318,14065
"12045",5766,24320,24319
"12046",5766,14057,24320
"12047",5616,24322,24318
"12048",24300,5927,24312
"12049",21986,21985,14053
"12050",5444,24324,24323
"12051",17921,29025,22727
"12052",5616,24321,24322
"12053",5277,5276,24176
"12054",5607,24326,24180
"12055",5445,24328,24181
"12056",24198,24182,5275
"12057",5446,24172,24329
"12058",5438,24325,24331
"12059",29488,18627,19335
"12060",5277,24330,24182
"12061",5274,24189,24188
"12062",5615,14066,21987
"12063",5280,24333,24323
"12064",5763,21986,14053
"12065",24128,5120,24334
"12066",128,124,7960
"12067",4945,24337,24313
"12068",4945,23879,24337
"12069",13637,4590,4591
"12070",10252,5115,24340
"12071",8957,10255,24342
"12072",27767,24344,24343
"12073",4937,24347,24346
"12074",4946,24154,24344
"12075",5280,24349,24333
"12076",24350,5449,5448
"12077",5279,24351,24315
"12078",5119,24353,24352
"12079",24350,24354,5449
"12080",24156,24353,24336
"12081",24355,24336,4948
"12082",5121,24349,24355
"12083",19550,28137,11645
"12084",5451,24324,24332
"12085",29060,29012,22654
"12086",4770,10090,10254
"12087",4937,24357,23888
"12088",4938,23890,24346
"12089",5269,24358,24214
"12090",24207,24359,24206
"12091",24206,5110,24358
"12092",5438,24360,24179
"12093",5438,24331,24360
"12094",24197,24196,14786
"12095",4941,24362,24361
"12096",4588,24223,24224
"12097",4933,24227,28408
"12098",29025,4897,15145
"12099",4762,23847,24230
"12100",6069,5912,6070
"12101",22718,22716,22717
"12102",5910,5912,6069
"12103",14162,5910,5909
"12104",14156,5603,5755
"12105",22517,10747,22519
"12106",10755,4964,13899
"12107",24365,4786,22516
"12108",4728,24364,22513
"12109",11128,22512,4608
"12110",4550,11132,4608
"12111",4729,22508,4728
"12112",4728,22507,24364
"12113",6700,23165,23154
"12114",6701,14325,14298
"12115",23413,23420,6821
"12116",23152,13715,6694
"12117",24366,6821,23151
"12118",6700,23157,24366
"12119",13713,6693,14282
"12120",5558,5557,22432
"12121",5868,13801,13808
"12122",23027,23046,5404
"12123",5714,22436,22434
"12124",5713,23037,22437
"12125",6710,21448,23114
"12126",6034,23131,23129
"12127",6194,24367,14739
"12128",6194,28416,14713
"12129",6337,14705,14993
"12130",23169,23177,23175
"12131",21014,20995,21015
"12132",4944,24126,5120
"12133",5119,24352,24314
"12134",24267,24271,5920
"12135",24277,24275,24370
"12136",22054,24276,6069
"12137",5602,5590,14105
"12138",22695,17605,18218
"12139",6476,24372,24371
"12140",6476,24374,24372
"12141",6066,14138,6217
"12142",24375,6482,6352
"12143",24377,6356,14085
"12144",6073,14077,6071
"12145",22694,22693,5399
"12146",14096,14077,6073
"12147",6220,24380,14095
"12148",6354,14151,24382
"12149",6347,21851,22059
"12150",6485,22035,24381
"12151",6838,21833,22039
"12152",14097,6072,24369
"12153",6354,24380,24383
"12154",6354,24382,24379
"12155",18218,17605,22693
"12156",6200,23051,13999
"12157",14027,5251,13951
"12158",5252,13952,13938
"12159",5249,24384,12998
"12160",5249,12992,24384
"12161",12996,5093,14029
"12162",5092,28998,12995
"12163",5086,22521,22519
"12164",24581,28554,15522
"12165",29024,22677,18283
"12166",22674,29024,22675
"12167",13864,13867,5459
"12168",5294,24083,13866
"12169",5589,13898,13868
"12170",18283,22677,5072
"12171",13891,5581,13893
"12172",5742,13921,13870
"12173",5411,13896,24060
"12174",5895,24387,24043
"12175",5248,22481,24388
"12176",5412,24037,24039
"12177",5887,23189,24066
"12178",7544,7486,24887
"12179",5888,13945,24387
"12180",5251,14028,22479
"12181",5250,24389,22526
"12182",4912,24390,22486
"12183",13925,13928,13923
"12184",5087,22483,22524
"12185",2938,19646,11626
"12186",22674,18288,29024
"12187",5900,24393,24392
"12188",5901,14111,24394
"12189",29024,5073,22677
"12190",14610,24396,5421
"12191",19647,11624,11623
"12192",19708,11622,11615
"12193",5596,24391,24256
"12194",24401,5596,5597
"12195",5427,24402,5596
"12196",24646,24647,5749
"12197",5264,24239,14185
"12198",1633,1495,8730
"12199",2937,19691,11620
"12200",24405,5751,5604
"12201",5600,5751,24405
"12202",29023,22657,22666
"12203",14170,24406,5600
"12204",5108,24409,24249
"12205",5435,24237,14165
"12206",5264,24404,5265
"12207",11782,11788,1936
"12208",5430,14171,24403
"12209",5599,24410,5434
"12210",5111,24412,24411
"12211",5267,14166,24241
"12212",22666,22657,29016
"12213",5437,14167,14164
"12214",5605,24203,24270
"12215",13463,4894,29023
"12216",4758,4761,24413
"12217",29022,22678,22681
"12218",4389,4568,21285
"12219",4746,23871,23869
"12220",22681,22678,18075
"12221",4921,24418,23934
"12222",56,7879,7878
"12223",4748,23942,21284
"12224",7988,375,7985
"12225",4921,4922,24418
"12226",4921,24422,24421
"12227",5101,24423,21029
"12228",22682,4898,29022
"12229",24421,23865,4922
"12230",5257,24427,23867
"12231",5263,24428,14172
"12232",5257,24429,24427
"12233",5426,14610,24437
"12234",5421,24433,24432
"12235",5421,24396,24434
"12236",24437,14610,24430
"12237",5428,5426,24437
"12238",5428,24438,5426
"12239",18283,29021,22675
"12240",22675,22672,5235
"12241",5107,14177,24250
"12242",4563,24441,24440
"12243",4560,4739,20262
"12244",16974,28421,6596
"12245",4759,24446,24445
"12246",4931,24447,23917
"12247",4934,24450,24449
"12248",24245,5266,24451
"12249",24411,24450,4935
"12250",5112,24226,24216
"12251",4758,24454,24444
"12252",4758,24413,24454
"12253",24243,4932,24447
"12254",4931,24409,24243
"12255",586,9375,681
"12256",4934,24460,24459
"12257",4759,24456,24446
"12258",29021,5071,22672
"12259",4934,24449,24460
"12260",4941,10249,24195
"12261",4772,24461,24363
"12262",4772,24229,24461
"12263",4230,10074,24462
"12264",4411,24463,10077
"12265",4411,10281,24463
"12266",10266,10279,9283
"12267",4407,10094,10266
"12268",4400,24465,10076
"12269",14506,4398,14581
"12270",4216,24469,24468
"12271",4588,23850,24223
"12272",4771,24194,10082
"12273",4576,4575,24453
"12274",4399,24470,24232
"12275",4399,4397,24470
"12276",4761,24457,24413
"12277",3847,24473,24472
"12278",4033,23845,24475
"12279",4034,24476,23844
"12280",4213,24478,24477
"12281",4214,4216,21053
"12282",4409,24479,10259
"12283",4410,24465,24464
"12284",4230,4218,10075
"12285",4050,10071,10091
"12286",25720,7397,7395
"12287",4050,24480,10071
"12288",2395,14883,2232
"12289",10282,10086,10262
"12290",4768,14580,10078
"12291",10078,14580,10087
"12292",27773,24472,24482
"12293",4398,24467,24466
"12294",4215,21054,24483
"12295",4214,24484,4216
"12296",4217,21057,14506
"12297",7829,24755,9518
"12298",4212,24486,24485
"12299",4396,24489,24488
"12300",4213,24477,24491
"12301",4395,24487,24492
"12302",4214,21052,24493
"12303",3845,24494,27111
"12304",24499,3846,3845
"12305",24500,4032,4031
"12306",4033,24475,24501
"12307",4032,24500,24502
"12308",24496,4031,24498
"12309",24503,4028,4031
"12310",4397,4399,24484
"12311",4213,24489,24493
"12312",4395,23912,24488
"12313",4034,4036,24476
"12314",14506,4218,4217
"12315",24509,24471,3849
"12316",19947,11612,11602
"12317",4037,24511,21060
"12318",7686,25111,9628
"12319",14581,4400,24508
"12320",3863,23841,23864
"12321",3850,24513,24510
"12322",3281,19966,11592
"12323",3354,3518,24515
"12324",3506,24517,20596
"12325",3517,24518,3354
"12326",18288,29020,22673
"12327",7693,25020,25107
"12328",3506,24520,24517
"12329",3674,24521,23839
"12330",24512,3851,24511
"12331",3517,20579,24518
"12332",3187,24522,24523
"12333",3354,24523,24516
"12334",29494,20867,20851
"12335",3158,14465,14479
"12336",14471,21175,6936
"12337",3331,24528,9386
"12338",3331,20804,14455
"12339",3333,20978,24528
"12340",14385,20801,24527
"12341",17568,22728,15877
"12342",29020,29012,29060
"12343",16801,16807,16784
"12344",3670,24535,24534
"12345",3670,24537,24535
"12346",3503,24539,24533
"12347",3165,14224,14190
"12348",3840,21018,21019
"12349",3834,3835,21240
"12350",4197,24541,21234
"12351",3655,24542,3661
"12352",24543,4017,3832
"12353",21242,21238,24543
"12354",4022,21231,24544
"12355",24546,24545,4023
"12356",4388,24549,24548
"12357",4565,24551,24550
"12358",4789,21633,23881
"12359",3829,21289,21290
"12360",29256,13153,24751
"12361",29019,23014,17656
"12362",4387,24553,24552
"12363",4389,21287,23874
"12364",4205,23873,4387
"12365",4204,24549,24553
"12366",4025,24557,24556
"12367",7719,25002,25093
"12368",4198,24561,24560
"12369",4203,24564,24563
"12370",4203,24565,24564
"12371",4198,24546,24561
"12372",4016,24568,24566
"12373",24569,24570,14142
"12374",3836,24571,24570
"12375",3836,21190,24571
"12376",4383,24572,24563
"12377",4918,24575,24574
"12378",4567,20258,23878
"12379",24577,4744,4743
"12380",8409,28498,28496
"12381",24439,4740,24577
"12382",4388,24551,23945
"12383",24548,24579,24550
"12384",4740,24580,4741
"12385",24585,4560,24442
"12386",24582,24442,4561
"12387",21294,24583,4561
"12388",24580,4563,4561
"12389",24548,24547,24579
"12390",24584,4196,24541
"12391",4739,20265,4916
"12392",5253,24589,24587
"12393",5099,23941,24590
"12394",19609,20111,11609
"12395",4916,20264,24573
"12396",5255,24416,24594
"12397",5253,24597,24596
"12398",5096,24589,24590
"12399",5098,24599,5253
"12400",28482,12187,1369
"12401",4744,24603,4743
"12402",4744,24578,24604
"12403",5425,24594,24397
"12404",4918,23940,24605
"12405",22671,29019,17656
"12406",5255,24595,24607
"12407",5256,24591,5100
"12408",25279,18463,18428
"12409",22672,5071,29019
"12410",29018,22670,29013
"12411",4743,24609,24576
"12412",4743,24603,24609
"12413",24601,24426,24608
"12414",5258,24437,24426
"12415",24591,24610,5103
"12416",24611,24591,5256
"12417",3115,20135,11603
"12418",24402,24611,5425
"12419",24397,5594,5425
"12420",24613,5596,24402
"12421",24438,5597,5429
"12422",22652,29018,29013
"12423",5258,5428,24437
"12424",20171,20219,20176
"12425",24610,5259,24614
"12426",5593,5746,5594
"12427",5423,24615,5424
"12428",5744,5745,24616
"12429",5433,24618,24407
"12430",24619,24253,5433
"12431",26795,4628,27078
"12432",14122,22062,14123
"12433",6483,24621,14132
"12434",6482,22064,22048
"12435",6718,22049,22053
"12436",7760,25088,9681
"12437",6352,24624,24623
"12438",6607,21854,24371
"12439",22065,22072,6611
"12440",6353,24625,24620
"12441",6350,24627,24626
"12442",3281,20124,11591
"12443",6353,14141,24625
"12444",6352,24629,24375
"12445",5905,24630,14135
"12446",5906,14103,24260
"12447",24632,6219,14140
"12448",6211,24633,14145
"12449",28467,975,976
"12450",7725,25087,9750
"12451",24623,22056,6216
"12452",6348,22058,24636
"12453",7410,25038,7411
"12454",24374,14154,6348
"12455",6211,22056,24633
"12456",7401,9858,25031
"12457",24637,24399,5904
"12458",24278,14099,21645
"12459",18302,29017,22664
"12460",29017,22665,22663
"12461",10573,9903,24958
"12462",24626,24639,6214
"12463",24642,24257,6478
"12464",29016,5072,22676
"12465",5900,24395,24393
"12466",6067,5907,24643
"12467",14139,14103,5907
"12468",24634,6216,6211
"12469",24644,6217,14141
"12470",24629,6216,24644
"12471",6067,24645,6213
"12472",6063,24637,24639
"12473",5902,6063,24645
"12474",5902,24646,6063
"12475",5901,5899,14109
"12476",5748,24647,24646
"12477",5595,24647,5748
"12478",24648,6065,6064
"12479",5601,24618,5603
"12480",24434,5590,5602
"12481",5263,24649,24428
"12482",5263,24433,24649
"12483",5748,5744,14113
"12484",5747,24652,24394
"12485",5747,24613,24652
"12486",24600,24415,24653
"12487",5901,24651,14112
"12488",5593,24615,24650
"12489",5423,24597,24414
"12490",5255,24607,24596
"12491",29015,13246,28391
"12492",21300,7162,7391
"12493",24673,7522,24655
"12494",7068,24656,21342
"12495",7459,24659,24658
"12496",24656,7459,24660
"12497",7068,21315,24659
"12498",7459,24656,24659
"12499",13466,29015,28391
"12500",7523,24666,7521
"12501",24667,7573,7572
"12502",7622,14054,14082
"12503",7458,24655,22020
"12504",7642,19575,14033
"12505",22661,4714,29015
"12506",14030,7518,7522
"12507",19401,14005,24669
"12508",7523,24657,24671
"12509",7576,24672,21663
"12510",7521,24674,24660
"12511",24660,24674,24673
"12512",7622,28299,13926
"12513",7524,21829,21664
"12514",7573,24667,24675
"12515",21832,6960,24670
"12516",11143,9703,9936
"12517",13887,22389,24664
"12518",21672,21659,24676
"12519",7672,24678,24677
"12520",6479,24679,22074
"12521",7714,19388,24680
"12522",7671,21672,24677
"12523",7714,24681,21643
"12524",7752,21662,7753
"12525",11143,24957,9703
"12526",7623,24684,21670
"12527",29211,24686,13878
"12528",7621,24687,21669
"12529",7712,13812,13143
"12530",7573,24675,22390
"12531",7672,24679,24681
"12532",7715,24265,6215
"12533",7575,24674,24663
"12534",24714,24693,24692
"12535",7714,24695,21661
"12536",7714,21644,24695
"12537",10471,9673,24978
"12538",7818,24697,24696
"12539",7818,24696,24700
"12540",5096,24593,24588
"12541",21648,24647,24701
"12542",24702,7835,5591
"12543",7846,24705,24704
"12544",7833,24699,24707
"12545",426,9185,508
"12546",7855,13714,24711
"12547",18315,29014,22653
"12548",7789,24714,24691
"12549",7818,24715,24697
"12550",7819,13639,13644
"12551",13639,24720,29236
"12552",29375,25175,24793
"12553",7752,24723,24722
"12554",7817,29238,24724
"12555",7856,24728,24727
"12556",7788,24730,24729
"12557",7756,24698,24729
"12558",7798,24737,24736
"12559",13495,24739,29246
"12560",25173,7841,29375
"12561",7819,24738,24720
"12562",7752,24730,24951
"12563",7816,24701,24706
"12564",7754,24744,24743
"12565",12058,24746,29251
"12566",7846,24704,24726
"12567",9516,29374,29371
"12568",7792,13086,4686
"12569",7841,24755,13198
"12570",7847,13289,11901
"12571",7821,13495,13218
"12572",1269,1137,14433
"12573",7856,24763,24728
"12574",7866,24766,24765
"12575",7855,24767,24762
"12576",7865,24587,5097
"12577",7865,24769,5098
"12578",29292,24772,13153
"12579",7870,4742,7868
"12580",7869,24774,24765
"12581",7869,14401,24774
"12582",29374,24770,7829
"12583",7865,24767,24778
"12584",7866,24781,24780
"12585",7680,9942,24901
"12586",7868,24783,24782
"12587",9613,24996,29352
"12588",25115,7860,24786
"12589",24788,24784,7860
"12590",7850,24790,24775
"12591",7866,24780,24792
"12592",7851,24795,24793
"12593",7841,13084,24796
"12594",24800,7554,24797
"12595",7625,24799,24798
"12596",7605,24802,24801
"12597",7624,24805,24804
"12598",9613,9971,24996
"12599",7562,24808,24807
"12600",7561,24809,24810
"12601",7577,7612,24811
"12602",7656,24813,7655
"12603",24815,7656,24814
"12604",24995,24994,9982
"12605",25053,7654,24816
"12606",20575,11489,20589
"12607",29372,7812,24770
"12608",24811,7562,24821
"12609",7461,26157,24823
"12610",24889,24825,24824
"12611",7460,24828,24827
"12612",24830,24829,7498
"12613",7506,24832,24831
"12614",20878,11485,11484
"12615",20878,11484,11483
"12616",7684,22083,21532
"12617",22654,22652,29014
"12618",7723,12209,29280
"12619",7632,24843,24842
"12620",7721,24845,24844
"12621",7677,24847,21552
"12622",29014,22652,29013
"12623",7634,24848,21550
"12624",7683,7634,24849
"12625",7682,21631,11814
"12626",21556,21485,7587
"12627",24851,7627,7629
"12628",7677,24845,21630
"12629",7626,24852,24846
"12630",7678,24853,21638
"12631",7629,24856,24854
"12632",7628,24837,24855
"12633",24857,24856,7629
"12634",7526,24858,7468
"12635",3439,20758,11453
"12636",7596,24862,24861
"12637",7640,24865,24864
"12638",7640,24867,24865
"12639",7527,24874,24873
"12640",25851,7463,24875
"12641",7582,24879,24878
"12642",7765,10172,24941
"12643",7730,10176,24988
"12644",26379,7484,24882
"12645",20933,20949,11443
"12646",7545,24888,24887
"12647",24833,24889,24824
"12648",24891,7541,24890
"12649",7593,7578,24891
"12650",29373,25173,9616
"12651",22653,29014,29013
"12652",7397,24895,7395
"12653",24782,24773,7870
"12654",7699,24899,24898
"12655",7681,24902,24901
"12656",7837,12661,12692
"12657",7819,13644,29247
"12658",9518,29373,9616
"12659",7837,12295,12661
"12660",24755,7841,29373
"12661",7799,24913,24912
"12662",24908,25096,11913
"12663",10221,10278,24982
"12664",7793,24914,24919
"12665",7716,24921,24920
"12666",24913,7771,24922
"12667",7749,7771,24924
"12668",7644,21495,11743
"12669",7670,11715,2228
"12670",7763,24929,24928
"12671",7798,29316,24737
"12672",21496,7644,7643
"12673",7731,24934,24933
"12674",7766,24938,24937
"12675",7765,29308,24940
"12676",24943,24997,29308
"12677",21572,7643,24945
"12678",7729,24948,24947
"12679",25171,29372,9587
"12680",7754,24743,11543
"12681",7787,24950,24949
"12682",7752,24951,24723
"12683",29012,5235,18292
"12684",7794,11356,24747
"12685",7761,10573,11143
"12686",28909,21588,10432
"12687",7787,24733,24950
"12688",7821,13488,24739
"12689",11129,24940,29317
"12690",7728,24960,24928
"12691",7732,24965,24937
"12692",7732,24966,24965
"12693",7837,27800,11103
"12694",7787,24949,24746
"12695",7834,5592,24745
"12696",25170,9587,9516
"12697",7716,24920,7717
"12698",24968,7770,7737
"12699",9587,29372,9516
"12700",7761,10767,10770
"12701",7678,21637,24973
"12702",7761,10758,10767
"12703",7820,10748,10751
"12704",7796,11386,24976
"12705",7797,10745,29309
"12706",7630,21575,21580
"12707",7645,24980,24979
"12708",7599,28909,10432
"12709",7690,10278,10221
"12710",10218,29248,29341
"12711",7645,24983,21491
"12712",29340,24985,24984
"12713",21633,4609,4610
"12714",22654,29012,18292
"12715",7723,24991,24987
"12716",7631,21574,24979
"12717",7645,24986,9986
"12718",29307,24992,24935
"12719",7648,21537,24993
"12720",7643,7648,24931
"12721",7691,24994,24946
"12722",9982,7691,7648
"12723",7687,9331,9613
"12724",7729,24999,24998
"12725",7687,24967,24995
"12726",7687,9613,24967
"12727",7719,25003,25002
"12728",25001,7676,25004
"12729",7716,25006,25005
"12730",7762,10524,24964
"12731",7673,25009,25008
"12732",24804,25011,9953
"12733",22869,4197,21233
"12734",24856,7582,7583
"12735",7678,25013,24853
"12736",7594,25014,24870
"12737",7593,25016,25015
"12738",7593,24890,25016
"12739",7680,29347,9942
"12740",7762,9938,10471
"12741",7795,24955,24976
"12742",7761,11143,9936
"12743",7761,9345,10573
"12744",7683,24849,22085
"12745",7682,21553,21554
"12746",21478,7580,24852
"12747",7693,25004,25020
"12748",7686,25019,25022
"12749",7729,25023,24948
"12750",7764,24999,24936
"12751",24943,24942,24998
"12752",7731,24933,25024
"12753",7641,24863,25012
"12754",9876,25041,7531
"12755",7468,25026,22077
"12756",21479,7526,22076
"12757",7462,25028,24858
"12758",7464,25030,25029
"12759",7401,8513,9858
"12760",22096,25032,22232
"12761",18386,29011,22649
"12762",7537,25034,22141
"12763",7480,22403,22382
"12764",7537,22383,22385
"12765",7411,7409,22098
"12766",7410,7411,25037
"12767",25035,22380,25040
"12768",7537,22385,25034
"12769",7531,25041,25035
"12770",7467,25043,22379
"12771",7409,7340,22097
"12772",4697,28352,7502
"12773",7855,24763,24778
"12774",24414,5254,24727
"12775",7747,25044,25045
"12776",22651,22650,29011
"12777",7666,25052,25051
"12778",29370,24973,29367
"12779",7696,7694,7733
"12780",21167,11417,11416
"12781",2837,27913,10380
"12782",25055,21261,7768
"12783",22649,29011,4870
"12784",7748,25060,25059
"12785",7748,25062,25060
"12786",7826,25064,21267
"12787",7801,25056,21263
"12788",25065,7801,21259
"12789",21265,7774,25065
"12790",21300,7160,28726
"12791",7807,25067,7800
"12792",10748,10754,10751
"12793",7782,25072,21265
"12794",7824,25070,25073
"12795",25076,25081,7747
"12796",7780,21139,25078
"12797",10748,24975,10754
"12798",20164,20163,25815
"12799",7696,25082,7734
"12800",26403,7775,25062
"12801",7733,25084,25055
"12802",25055,25083,25059
"12803",25109,29370,29367
"12804",7644,9747,24945
"12805",7760,9681,9649
"12806",24682,7728,25000
"12807",7757,24921,25089
"12808",9665,25091,25090
"12809",9665,21540,25091
"12810",7693,25094,25002
"12811",7792,25095,25092
"12812",5387,13598,13275
"12813",7792,29298,25095
"12814",22651,29009,22650
"12815",7718,25007,25097
"12816",7674,25098,25007
"12817",7717,25008,7716
"12818",7577,25101,25100
"12819",7605,25104,24803
"12820",7625,25108,25105
"12821",25107,25020,9628
"12822",25108,7653,25106
"12823",25111,7678,29370
"12824",7625,25110,25108
"12825",26381,7197,28521
"12826",9628,25111,25109
"12827",7859,25114,25113
"12828",7867,24783,25115
"12829",7859,25118,25117
"12830",7858,24777,24792
"12831",7862,25120,25119
"12832",7826,21270,21255
"12833",7843,25125,25124
"12834",7848,25126,25148
"12835",7852,25129,25128
"12836",7843,25130,25125
"12837",10767,10764,24972
"12838",7838,25121,25136
"12839",25134,25132,25138
"12840",7828,25139,7840
"12841",7849,25112,25133
"12842",7845,25143,25142
"12843",25144,7845,25127
"12844",7853,24784,25144
"12845",7860,25145,7862
"12846",7854,25149,25146
"12847",7848,25148,25137
"12848",4380,25149,7854
"12849",14436,1285,1283
"12850",21347,28065,10131
"12851",7862,25145,25120
"12852",7851,24794,25116
"12853",10767,10847,10770
"12854",7861,25152,24791
"12855",7862,25153,24786
"12856",7862,25119,25153
"12857",10767,24972,10847
"12858",7824,25073,21253
"12859",7814,25157,25156
"12860",7832,25159,25158
"12861",7815,25162,25161
"12862",25075,7779,25163
"12863",7722,10912,24970
"12864",14420,1549,1404
"12865",7823,25167,25166
"12866",9616,25168,29371
"12867",27800,27791,29503
"12868",25168,25139,25170
"12869",29369,24869,25022
"12870",7842,25172,25168
"12871",7811,24911,25171
"12872",7812,25171,24910
"12873",25022,24869,7686
"12874",25134,25118,25132
"12875",9027,25173,29375
"12876",7841,24796,25175
"12877",7840,25176,7828
"12878",7802,25151,17263
"12879",7639,7640,29369
"12880",25178,25151,7802
"12881",7809,25066,25179
"12882",29503,27791,11125
"12883",22647,17683,18390
"12884",25096,25174,25182
"12885",7799,25183,7771
"12886",7771,25183,24923
"12887",5694,22844,22841
"12888",5374,22826,25185
"12889",5369,22863,22864
"12890",23387,5373,22827
"12891",6259,25189,25188
"12892",5963,25191,25190
"12893",6259,25188,25192
"12894",23252,25193,23254
"12895",25195,25194,23662
"12896",6164,25195,23649
"12897",6164,23652,25195
"12898",6006,22853,25197
"12899",25195,25196,25194
"12900",6005,25199,23653
"12901",6113,25202,25201
"12902",5848,25203,23516
"12903",6260,23742,22226
"12904",6043,25204,25201
"12905",6394,23522,22219
"12906",6115,17698,23741
"12907",5697,25207,22867
"12908",5540,22832,23388
"12909",5851,23361,22848
"12910",6009,22853,22857
"12911",6006,25198,22854
"12912",5848,22840,25208
"12913",5958,25203,25209
"12914",6043,25200,23650
"12915",6113,25205,25202
"12916",5798,18504,23516
"12917",5694,25210,22845
"12918",17722,5796,5798
"12919",5646,22535,5643
"12920",29367,25087,29368
"12921",5144,25211,18280
"12922",25109,29367,29368
"12923",5302,25211,5145
"12924",4970,4800,25213
"12925",4969,18261,18268
"12926",17639,4822,20307
"12927",4970,25213,17731
"12928",4800,20303,18353
"12929",4822,17666,17730
"12930",5789,25216,25215
"12931",5788,25218,25217
"12932",13488,24740,29316
"12933",10573,11350,11143
"12934",6102,25223,25222
"12935",29368,25087,7725
"12936",6101,25225,6102
"12937",6103,25228,25227
"12938",10573,24958,11350
"12939",22644,29008,4878
"12940",3364,21482,21835
"12941",25233,25231,5945
"12942",25235,6376,25234
"12943",6513,25237,25236
"12944",18501,6252,6250
"12945",6251,25240,25238
"12946",6252,6251,18489
"12947",6099,25223,18500
"12948",6381,25242,18491
"12949",6513,25243,25237
"12950",6513,25244,25243
"12951",25255,25247,25246
"12952",3532,14078,11323
"12953",25416,25250,25249
"12954",6512,25253,25252
"12955",6383,25244,25255
"12956",29367,7720,25087
"12957",6513,25256,25254
"12958",6249,6098,18498
"12959",25258,6095,18469
"12960",5783,18488,5782
"12961",5940,25261,25260
"12962",24723,11543,24722
"12963",7669,11697,21668
"12964",18391,5939,25260
"12965",5947,25263,25259
"12966",6094,25264,18468
"12967",6094,25224,25264
"12968",5781,18474,17764
"12969",25094,29368,7725
"12970",2228,11720,21654
"12971",6872,25268,25267
"12972",25395,25784,25269
"12973",6257,25272,18466
"12974",25273,18419,6387
"12975",6388,25274,25273
"12976",6245,23722,25275
"12977",6257,18465,25272
"12978",25278,23722,6245
"12979",6258,23717,25278
