"","V1","V2","V3"
"1498",820,622,229
"1499",825,622,820
"1500",796,258,826
"1501",795,826,254
"1502",796,826,795
"1503",828,255,794
"1504",827,794,249
"1505",828,794,827
"1506",830,257,797
"1507",829,797,255
"1508",830,797,829
"1509",813,253,831
"1510",811,831,250
"1511",813,831,811
"1512",832,175,800
"1513",798,800,258
"1514",832,800,798
"1515",833,257,830
"1516",814,830,253
"1517",833,830,814
"1518",593,228,825
"1519",834,825,240
"1520",593,825,834
"1521",836,221,806
"1522",835,806,224
"1523",836,806,835
"1524",647,183,775
"1525",636,775,184
"1526",647,775,636
"1527",801,221,836
"1528",773,836,207
"1529",801,836,773
"1530",779,180,741
"1531",644,741,178
"1532",779,741,644
"1533",782,154,643
"1534",379,643,151
"1535",782,643,379
"1536",838,127,837
"1537",780,837,153
"1538",838,837,780
"1539",181,777,768
"1540",777,205,768
"1541",840,152,839
"1542",784,839,179
"1543",840,839,784
"1544",781,153,783
"1545",781,783,181
"1546",6,316,299
"1547",841,152,840
"1548",837,840,153
"1549",841,840,837
"1550",577,127,838
"1551",568,838,128
"1552",577,838,568
"1553",785,173,522
"1554",839,522,179
"1555",785,522,839
"1556",842,152,841
"1557",579,841,127
"1558",842,841,579
"1559",788,146,786
"1560",842,786,152
"1561",788,786,842
"1562",843,150,466
"1563",496,466,176
"1564",843,466,496
"1565",457,201,455
"1566",452,455,202
"1567",457,455,452
"1568",511,150,843
"1569",844,843,177
"1570",511,843,844
"1571",460,174,844
"1572",456,844,177
"1573",460,844,456
"1574",787,146,514
"1575",462,514,174
"1576",787,514,462
"1577",845,240,819
"1578",812,819,241
"1579",845,819,812
"1580",847,256,846
"1581",826,846,254
"1582",847,846,826
"1583",242,240,845
"1584",848,845,250
"1585",850,242,848
"1586",849,848,250
"1587",850,848,849
"1588",829,255,851
"1589",831,851,250
"1590",829,851,831
"1591",852,239,817
"1592",827,817,248
"1593",852,817,827
"1594",695,230,853
"1595",854,853,242
"1596",695,853,854
"1597",856,225,701
"1598",855,701,211
"1599",856,701,855
"1600",706,227,857
"1601",815,857,238
"1602",706,857,815
"1603",850,248,816
"1604",854,816,238
"1605",850,816,854
"1606",859,247,858
"1607",852,858,239
"1608",859,858,852
"1609",860,225,856
"1610",705,856,227
"1611",860,856,705
"1612",861,237,704
"1613",858,704,239
"1614",861,704,858
"1615",862,247,859
"1616",793,859,249
"1617",862,859,793
"1618",865,245,863
"1619",864,863,233
"1620",865,863,864
"1621",867,225,860
"1622",866,860,237
"1623",867,860,866
"1624",869,216,667
"1625",868,667,209
"1626",869,667,868
"1627",870,227,855
"1628",691,855,211
"1629",870,855,691
"1630",871,216,869
"1631",867,869,225
"1632",871,869,867
"1633",594,230,694
"1634",692,694,226
"1635",594,694,692
"1636",872,206,606
"1637",633,606,184
"1638",872,606,633
"1639",299,14,15
"1640",835,632,207
"1641",652,632,835
"1642",629,206,872
"1643",651,872,632
"1644",629,872,651
"1645",808,223,650
"1646",822,650,224
"1647",808,650,822
"1648",624,213,627
"1649",807,627,223
"1650",624,627,807
"1651",587,168,442
"1652",583,442,167
"1653",587,442,583
"1654",687,188,686
"1655",703,686,210
"1656",687,686,703
"1657",449,138,722
"1658",446,722,165
"1659",449,722,446
"1660",681,141,447
"1661",683,447,168
"1662",681,447,683
"1663",429,136,431
"1664",680,431,141
"1665",429,431,680
"1666",821,236,824
"1667",810,824,246
"1668",821,824,810
"1669",833,200,464
"1670",832,464,175
"1671",833,464,832
"1672",874,148,517
"1673",873,517,123
"1674",874,517,873
"1675",876,256,873
"1676",875,873,123
"1677",876,873,875
"1678",879,251,877
"1679",878,877,96
"1680",879,877,878
"1681",882,252,880
"1682",881,880,251
"1683",882,880,881
"1684",880,252,883
"1685",876,883,256
"1686",880,883,876
"1687",886,245,884
"1688",885,884,243
"1689",886,884,885
"1690",889,217,887
"1691",888,887,232
"1692",889,887,888
"1693",890,233,863
"1694",886,863,245
"1695",890,863,886
"1696",892,218,891
"1697",890,891,233
"1698",892,891,890
"1699",894,234,885
"1700",893,885,243
"1701",894,885,893
"1702",891,217,889
"1703",891,889,233
"1704",282,332,45
"1705",847,258,799
"1706",874,799,148
"1707",847,799,874
"1708",877,251,875
"1709",519,875,123
"1710",877,875,519
"1711",895,254,846
"1712",883,846,256
"1713",895,846,883
"1714",862,254,895
"1715",896,895,252
"1716",862,895,896
"1717",828,248,849
"1718",851,849,250
"1719",828,849,851
"1720",898,218,892
"1721",897,892,234
"1722",898,892,897
"1723",900,73,545
"1724",899,545,50
"1725",900,545,899
"1726",864,233,888
"1727",901,888,232
"1728",864,888,901
"1729",903,244,902
"1730",896,902,247
"1731",903,902,896
"1732",882,245,865
"1733",903,865,244
"1734",882,865,903
"1735",904,218,898
"1736",384,898,219
"1737",904,898,384
"1738",901,232,866
"1739",905,866,237
"1740",901,866,905
"1741",713,217,891
"1742",713,891,218
"1743",197,381,217
"1744",381,216,871
"1745",906,73,900
"1746",893,900,231
"1747",906,900,893
"1748",899,50,907
"1749",908,907,215
"1750",899,907,908
"1751",242,853,240
"1752",853,230,834
"1753",879,243,884
"1754",881,884,245
"1755",879,884,881
"1756",868,209,696
"1757",699,696,208
"1758",868,696,699
"1759",911,194,909
"1760",910,909,20
"1761",911,909,910
"1762",385,219,912
"1763",908,912,231
"1764",385,912,908
"1765",915,215,913
"1766",914,913,33
"1767",915,913,914
"1768",916,199,383
"1769",915,383,215
"1770",916,383,915
"1771",711,171,420
"1772",917,420,196
"1773",711,420,917
"1774",387,144,417
"1775",415,417,170
"1776",387,417,415
"1777",871,232,887
"1778",871,887,217
"1779",304,16,965
"1780",919,218,904
"1781",918,904,199
"1782",919,904,918
"1783",196,198,919
"1784",8,304,17
"1785",921,196,918
"1786",920,918,199
"1787",921,918,920
"1788",416,170,917
"1789",921,917,196
"1790",416,917,921
"1791",668,197,198
"1792",260,330,964
"1793",544,33,913
"1794",907,913,215
"1795",544,913,907
"1796",910,20,329
"1797",922,329,10
"1798",910,329,922
"1799",388,145,392
"1800",677,392,143
"1801",388,392,677
"1802",914,33,321
"1803",909,321,20
"1804",914,321,909
"1805",923,194,911
"1806",390,911,169
"1807",923,911,390
"1808",920,199,916
"1809",923,916,194
"1810",920,916,923
"1811",926,111,924
"1812",925,924,90
"1813",926,924,925
"1814",929,136,927
"1815",928,927,112
"1816",929,927,928
"1817",924,111,930
"1818",931,930,86
"1819",924,930,931
"1820",432,136,929
"1821",926,929,111
"1822",432,929,926
"1823",660,85,658
"1824",932,658,63
"1825",660,658,932
"1826",702,211,700
"1827",698,700,208
"1828",702,700,698
"1829",693,238,857
"1830",870,857,227
"1831",693,857,870
"1832",878,96,537
"1833",906,537,73
"1834",878,537,906
"1835",897,234,894
"1836",912,894,231
"1837",897,894,912
"1838",905,237,861
"1839",902,861,247
"1840",905,861,902
"1841",922,10,421
"1842",393,421,143
"1843",922,421,393
"1844",555,27,343
"1845",354,343,28
"1846",555,343,354
"1847",934,88,730
"1848",933,730,67
"1849",934,730,933
"1850",936,89,933
"1851",935,933,67
"1852",936,933,935
"1853",938,113,937
"1854",728,937,89
"1855",938,937,728
"1856",721,139,592
"1857",726,592,114
"1858",721,592,726
"1859",939,115,725
"1860",776,725,103
"1861",939,725,776
"1862",719,140,720
"1863",939,720,115
"1864",719,720,939
"1865",940,88,934
"1866",937,934,89
"1867",940,934,937
"1868",941,113,938
"1869",724,938,114
"1870",941,938,724
"1871",943,116,942
"1872",941,942,113
"1873",943,942,941
"1874",944,103,729
"1875",936,729,89
"1876",944,729,936
"1877",734,81,935
"1878",714,935,67
"1879",734,935,714
"1880",737,103,944
"1881",754,944,81
"1882",737,944,754
"1883",46,331,40
"1884",964,330,18
"1885",947,68,945
"1886",946,945,88
"1887",947,945,946
"1888",925,90,948
"1889",942,948,113
"1890",925,948,942
"1891",430,116,943
"1892",450,943,138
"1893",430,943,450
"1894",950,87,949
"1895",930,949,86
"1896",950,949,930
"1897",952,135,408
"1898",951,408,133
"1899",952,408,951
"1900",928,112,664
"1901",950,664,87
"1902",928,664,950
"1903",428,135,952
"1904",927,952,112
"1905",428,952,927
"1906",260,7,330
"1907",434,283,45
"1908",964,285,963
"1909",953,47,433
"1910",953,433,66
"1911",282,30,332
"1912",956,63,954
"1913",955,954,44
"1914",956,954,955
"1915",953,957,47
"1916",68,957,953
"1917",949,87,661
"1918",958,661,65
"1919",949,661,958
"1920",960,86,958
"1921",959,958,65
"1922",960,958,959
"1923",947,90,931
"1924",961,931,86
"1925",947,931,961
"1926",945,68,953
"1927",731,953,66
"1928",945,953,731
"1929",46,714,732
"1930",714,67,732
"1931",948,90,946
"1932",940,946,88
"1933",948,946,940
"1934",963,285,29
"1935",665,951,133
"1936",964,18,285
